ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _ct_selectsizeguide","Meta: wc_masonry_product_size","Meta: enable_builder","Meta: single_style","Meta: wc_product_video","Meta: _show_countdown","Meta: _file_format","Meta: _file_type","Meta: slide_template","Meta: _wpb_vc_js_status","Meta: snp_p_welcome_popup","Meta: snp_p_exit_popup","Meta: _product_url","Meta: _button_text","Meta: _min_variation_price","Meta: _max_variation_price","Meta: _min_price_variation_id","Meta: _max_price_variation_id","Meta: _min_variation_regular_price","Meta: _max_variation_regular_price","Meta: _min_regular_price_variation_id","Meta: _max_regular_price_variation_id","Meta: _min_variation_sale_price","Meta: _max_variation_sale_price","Meta: _min_sale_price_variation_id","Meta: _max_sale_price_variation_id"
527,variation,,"Popped Rice Crisp Snacks",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:526,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,variation,,"Popped Rice Crisp Snacks",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:526,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,simple,,"Prego Ready Meals",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Cook and eat right from the convenient pouch</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Tasty blend of tender rotini pasta, creamy Alfredo sauce and black pepper</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">No added preservatives, artificial flavors or colors in a Non-BPA pouch</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">All you need is a fork, a minute and a microwave</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Heat and eat - perfect for your busy lifestyle</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Cook and eat right from the convenient pouch</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Tasty blend of tender rotini pasta, creamy Alfredo sauce and black pepper</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">No added preservatives, artificial flavors or colors in a Non-BPA pouch</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">All you need is a fork, a minute and a microwave</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Heat and eat - perfect for your busy lifestyle</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,14.65,"Organic Items &amp; Food",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/5.4.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/5.4.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
530,variation,,"Prego Ready Meals",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:529,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,variation,,"Prego Ready Meals",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:529,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,simple,,"Native Forest Organic Premium",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Coconut cream is certified organic; Certified kosher and verified by the non-GMO project</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Coconut cream is a gluten free and vegan food</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">It is produced in a facility that is both HACCP and organic certified, your assurance of product safety and organic integrity</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">It makes a delicious topping for fruit pies, cobblers, puddings and sundaes</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Product of Thailand</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Coconut cream is certified organic; Certified kosher and verified by the non-GMO project</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Coconut cream is a gluten free and vegan food</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">It is produced in a facility that is both HACCP and organic certified, your assurance of product safety and organic integrity</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">It makes a delicious topping for fruit pies, cobblers, puddings and sundaes</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Product of Thailand</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,16.58,"Organic Items &amp; Food",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/5.5.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/5.5.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
533,variation,,"Native Forest Organic Premium",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:532,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,variation,,"Native Forest Organic Premium",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:532,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,simple,,"Premium Coconut MCT Oil",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">COCONUT MCT IS EASIER TO ABSORB AND DIGEST: We triple filter our MCT to make sure it is the purest, highest quality possible.</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">PREMIUM MCT OIL BENEFITS: Our MCT converts into energy faster than other oils, helps to maintain healthy cholesterol levels, and ignites your body's metabolic rate. Build toward your athletic and weight management goals with this perfect coconut MCT. Add to salads, smoothies or coffee for immediate, all day energy!</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">COCONUT MCT IS EASIER TO ABSORB AND DIGEST: We triple filter our MCT to make sure it is the purest, highest quality possible.</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">PREMIUM MCT OIL BENEFITS: Our MCT converts into energy faster than other oils, helps to maintain healthy cholesterol levels, and ignites your body's metabolic rate. Build toward your athletic and weight management goals with this perfect coconut MCT. Add to salads, smoothies or coffee for immediate, all day energy!</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,20.87,"Organic Items &amp; Food",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/5.6.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/5.6.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
537,variation,,"Premium Coconut MCT Oil",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:536,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,variation,,"Premium Coconut MCT Oil",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:536,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,simple,,"Matcha Green Tea Powder",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">30g/ 1.06oz of 100% Premium Culinary Matcha Green Tea Certified USDA Organic, JONA and Vegan. Harvested and Packaged in Japan from Exclusive Organic Matcha Farms and Powdered by Ceramic Stone Mill.</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Excellent Source of Antioxidants &amp; Amino Acids Including (EGCg) &amp; (L-Theanine), Cholesterol, Gluten &amp; Sugar Free. Best Black Tea and Herbal Teas Substitute!</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Vegan Super Food . Perfect for preparing your favorite Cakes, Smoothies, Latt , Iced Teas Recipes, Herbal Teas and Perfect for Steak Tenderizer.</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Detoxifies the Body, Boosts Immune System, Promotes Weight Loss By Boosting Fat Metabolism, Lowering Cholesterol &amp; Blood Sugar.</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Boosts Daily Focus, Increases Energy, Relieves Stress Naturally. Helps to Prevent Disease And Reduce Skin Aging. 100% Money Back Guarantee.</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">30g/ 1.06oz of 100% Premium Culinary Matcha Green Tea Certified USDA Organic, JONA and Vegan. Harvested and Packaged in Japan from Exclusive Organic Matcha Farms and Powdered by Ceramic Stone Mill.</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Excellent Source of Antioxidants &amp; Amino Acids Including (EGCg) &amp; (L-Theanine), Cholesterol, Gluten &amp; Sugar Free. Best Black Tea and Herbal Teas Substitute!</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Vegan Super Food . Perfect for preparing your favorite Cakes, Smoothies, Latt , Iced Teas Recipes, Herbal Teas and Perfect for Steak Tenderizer.</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Detoxifies the Body, Boosts Immune System, Promotes Weight Loss By Boosting Fat Metabolism, Lowering Cholesterol &amp; Blood Sugar.</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Boosts Daily Focus, Increases Energy, Relieves Stress Naturally. Helps to Prevent Disease And Reduce Skin Aging. 100% Money Back Guarantee.</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,10.99,"Organic Items &amp; Food",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/5.7.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/5.7.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
540,variation,,"Matcha Green Tea Powder",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:539,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,variation,,"Matcha Green Tea Powder",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:539,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,simple,,"Coffee Toffee Bar Crunch",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Ben &amp; Jerry's Coffee Toffee Bar Crunch ice cream pint</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Coffee ice cream with fudge-covered toffee bar pieces</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">All of Ben &amp; Jerrys ice cream is made with non-GMO sourced ingredients &amp; cage-free eggs</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Includes Fairtrade certified cocoa, sugar, and vanilla</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Kosher certified dairy</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Ben &amp; Jerry's Coffee Toffee Bar Crunch ice cream pint</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Coffee ice cream with fudge-covered toffee bar pieces</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">All of Ben &amp; Jerrys ice cream is made with non-GMO sourced ingredients &amp; cage-free eggs</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Includes Fairtrade certified cocoa, sugar, and vanilla</span></li>
 <li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Kosher certified dairy</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,12.85,"Organic Items &amp; Food",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/5.8.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/5.8.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
543,variation,,"Coffee Toffee Bar Crunch",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:542,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,variation,,"Coffee Toffee Bar Crunch",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:542,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,simple,,"Wilson NFL Super Grip",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Composite Leather</span></li>
 <li><span class=""a-list-item"">Imported</span></li>
 <li><span class=""a-list-item"">Official size Football</span></li>
 <li><span class=""a-list-item"">NFL branding</span></li>
 <li><span class=""a-list-item"">High quality composite leather cover</span></li>
 <li><span class=""a-list-item"">Butyl rubber bladder for advanced Air Retention</span></li>
 <li><span class=""a-list-item"">Multi-layered lining for consistent shape and durability</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Composite Leather</span></li>
 <li><span class=""a-list-item"">Imported</span></li>
 <li><span class=""a-list-item"">Official size Football</span></li>
 <li><span class=""a-list-item"">NFL branding</span></li>
 <li><span class=""a-list-item"">High quality composite leather cover</span></li>
 <li><span class=""a-list-item"">Butyl rubber bladder for advanced Air Retention</span></li>
 <li><span class=""a-list-item"">Multi-layered lining for consistent shape and durability</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,12.85,"Sport Equipments &amp; Gears",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.1.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.1.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
546,variation,,"Wilson NFL Super Grip",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:545,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,variation,,"Wilson NFL Super Grip",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:545,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,simple,,"Hyperstrong Football Shirt",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Foam padding at shoulders and ribs provides protection from impacts</span></li>
 <li><span class=""a-list-item"">Dri-FIT fabric helps keep you dry and comfortable</span></li>
 <li><span class=""a-list-item"">Mesh fabric offers superior breathability</span></li>
 <li><span class=""a-list-item"">Ergonomic seams allow natural movement</span></li>
 <li><span class=""a-list-item"">Flat seams feel smooth against your skin Compression fit for a locked-in feel</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Foam padding at shoulders and ribs provides protection from impacts</span></li>
 <li><span class=""a-list-item"">Dri-FIT fabric helps keep you dry and comfortable</span></li>
 <li><span class=""a-list-item"">Mesh fabric offers superior breathability</span></li>
 <li><span class=""a-list-item"">Ergonomic seams allow natural movement</span></li>
 <li><span class=""a-list-item"">Flat seams feel smooth against your skin Compression fit for a locked-in feel</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,46.87,"Sport Equipments &amp; Gears",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.2.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.2.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
565,variation,,"Hyperstrong Football Shirt",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:564,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,variation,,"Hyperstrong Football Shirt",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:564,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,simple,,"Men's Seeker 15L Hydration",1,0,visible,"Lorem ipsum dolor sit amet, consectetur adipisicing elit. Repellendus, non","Lorem ipsum dolor sit amet, consectetur adipisicing elit. Repellendus, non",,,taxable,,1,,0,0,,,,,1,,,224.96,"Sport Equipments &amp; Gears",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.3.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.3.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
568,variation,,"Men's Seeker 15L Hydration",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:567,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,variation,,"Men's Seeker 15L Hydration",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:567,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,simple,,"Half Cushioned Crew Socks",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Poly/Nylon Moisture Wicking Blend</span></li>
 <li><span class=""a-list-item"">80% Acrylic/ 15% Nylon/ 5% Spandex</span></li>
 <li><span class=""a-list-item"">Cushioned half cut style delivers secure fit with any basketball shoes, tennis shoes, or other sports sneakers</span></li>
 <li><span class=""a-list-item"">Moisture-wicking and air-circulating ventilation blend keeps feet comfortable and dry. Prevents growth of odor-causing bacteria in the sock</span></li>
 <li><span class=""a-list-item"">Ultra spin knit fabric and arch compression hugs feet and keeps socks in place</span></li>
 <li><span class=""a-list-item"">One Pair Per Package. One size fits Men's Shoe Size 5-11, Women's Shoe Size 6-12</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Poly/Nylon Moisture Wicking Blend</span></li>
 <li><span class=""a-list-item"">80% Acrylic/ 15% Nylon/ 5% Spandex</span></li>
 <li><span class=""a-list-item"">Cushioned half cut style delivers secure fit with any basketball shoes, tennis shoes, or other sports sneakers</span></li>
 <li><span class=""a-list-item"">Moisture-wicking and air-circulating ventilation blend keeps feet comfortable and dry. Prevents growth of odor-causing bacteria in the sock</span></li>
 <li><span class=""a-list-item"">Ultra spin knit fabric and arch compression hugs feet and keeps socks in place</span></li>
 <li><span class=""a-list-item"">One Pair Per Package. One size fits Men's Shoe Size 5-11, Women's Shoe Size 6-12</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,9.99,"Sport Equipments &amp; Gears",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.4.2.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.4.1.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
571,variation,,"Half Cushioned Crew Socks",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:570,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,variation,,"Half Cushioned Crew Socks",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:570,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,simple,,"Half Cushioned Crew Socks",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Poly/Nylon Moisture Wicking Blend</span></li>
 <li><span class=""a-list-item"">80% Acrylic/ 15% Nylon/ 5% Spandex</span></li>
 <li><span class=""a-list-item"">Cushioned half cut style delivers secure fit with any basketball shoes, tennis shoes, or other sports sneakers</span></li>
 <li><span class=""a-list-item"">Moisture-wicking and air-circulating ventilation blend keeps feet comfortable and dry. Prevents growth of odor-causing bacteria in the sock</span></li>
 <li><span class=""a-list-item"">Ultra spin knit fabric and arch compression hugs feet and keeps socks in place</span></li>
 <li><span class=""a-list-item"">One Pair Per Package. One size fits Men's Shoe Size 5-11, Women's Shoe Size 6-12</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">Poly/Nylon Moisture Wicking Blend</span></li>
 <li><span class=""a-list-item"">80% Acrylic/ 15% Nylon/ 5% Spandex</span></li>
 <li><span class=""a-list-item"">Cushioned half cut style delivers secure fit with any basketball shoes, tennis shoes, or other sports sneakers</span></li>
 <li><span class=""a-list-item"">Moisture-wicking and air-circulating ventilation blend keeps feet comfortable and dry. Prevents growth of odor-causing bacteria in the sock</span></li>
 <li><span class=""a-list-item"">Ultra spin knit fabric and arch compression hugs feet and keeps socks in place</span></li>
 <li><span class=""a-list-item"">One Pair Per Package. One size fits Men's Shoe Size 5-11, Women's Shoe Size 6-12</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,2,9.99,"Sport Equipments &amp; Gears",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.5.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.5.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
574,variation,,"Half Cushioned Crew Socks",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:573,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,variation,,"Half Cushioned Crew Socks",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,69.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.3.jpg,,,id:573,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,simple,,"Sports Athletic Basketball Shorts",1,0,visible,"<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">100% Polyester</span></li>
 <li><span class=""a-list-item"">Basketball Shorts</span></li>
 <li><span class=""a-list-item"">Fit for Sports and Atheletics</span></li>
 <li><span class=""a-list-item"">Elastic Tie Up Waist</span></li>
 <li><span class=""a-list-item"">2 Side Pockets, 1 Back Pocket</span></li>
</ul>
&nbsp;","<ul class=""a-vertical a-spacing-none"">
 <li><span class=""a-list-item"">100% Polyester</span></li>
 <li><span class=""a-list-item"">Basketball Shorts</span></li>
 <li><span class=""a-list-item"">Fit for Sports and Atheletics</span></li>
 <li><span class=""a-list-item"">Elastic Tie Up Waist</span></li>
 <li><span class=""a-list-item"">2 Side Pockets, 1 Back Pocket</span></li>
</ul>",,,taxable,,1,,0,0,,,,,1,,,11.99,"Sport Equipments &amp; Gears",,,"http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.6.1.jpg, http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/9.6.2.jpg",,,,,,,,,0,,,,,,,,,#NONE#,wc-small-square,0,0,file,no,,,default,false,,,https://www.amazon.com/Kattee-Leather-Durable-Briefcase-Laptop/dp/B00GZCC1BS,"Buy On Amazon",49.99,69.99,380,379,49.99,69.99,380,379,,,,
577,variation,,"Sports Athletic Basketball Shorts",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,49.99,,,,http://nitro.woorockets.com/niche-20/wp-content/uploads/2016/12/12.6.5.jpg,,,id:576,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
